"";"latitude";"longitude";"suptotculm";"ratiosuplo";"ratio_irr_";"nb_boeufs_";"rev_boeuf_";"rev_volail";"rev_mouton";"revenu_ele";"revenu_ag_";"rev_ag_csf";"rev_ag_csc";"rev_transf";"personne_m";"rev_non_ag";"rev_tot_me";"part_rev_e";"part_rev_t";"part_rev_n";"part_rev_a";"montan_glo";"cout_iriga";"cout_iri_1";"cout_irrig";"cout_irr_1";"main_oeuvr";"main_oeu_1";"mo_tot";"part_mo_fa";"rendement_";"rendemen_1";"mo_tot_ha";"quantite_n";"quantite_u";"cout_npk_t";"cout_uree_";"cout_engra";"quantite_1";"quantite_2";"cout_semen";"cout_ure_1";"cout_npk_1";"cout_eng_1";"cout_intra";"cout_int_1";"cout_sem_1";"part_cout_";"part_cou_1";"dist_dakar";"dist_route";"pourc_urba";"travailleu";"membre_act";"taille_men";"membre_hor";"log_trav_h";"surf_score";"y_hat";"y_mean";"sse_i";"sst_i";"ss_bis";"credit";"capital";"sup_Autre";"sup_Carrasol";"sup_Carrotte";"sup_Chou";"sup_Gombo";"sup_Mangue";"sup_Manioc";"sup_Navet";"sup_Oignon";"sup_Pasteque";"sup_Piment";"sup_Tomate";"sup_bissap";"sup_citronelle";"sup_laitue";"sup_menthe";"sup_persil"
"part_rev_t";-0,0313220242013051;0,0165320263568597;-0,140622380347379;NA;NA;0,0517116296936525;0,043663826337467;-0,0208349043181996;-0,0704122651041705;-0,0115485657300297;-0,0258070982107367;-0,024378915799571;-0,0289182564445924;0,768787061271898;0,386815282104657;0,0370495188721615;-0,0227730277248822;-0,01543300364279;1;0,0303029057218253;-0,83259693764889;-0,0326004970289611;-0,0479228888593755;-0,0361944303654699;-0,0543556065824805;-0,0195172867343657;-0,0564166436335575;-0,103847605166903;-0,138984731453522;0,029356416681232;NA;NA;0,00594975093018871;-0,0958916357787319;-0,0971929061140788;-0,0927062148135038;-0,0916945283676287;-0,10715724214302;0,049202201599646;0,0156868432950522;-0,111969825097827;0,0354950795402729;0,0520749006038187;-0,0867452249063831;-0,11038263351432;-0,0890106909400402;-0,0273470115829709;0,0450030818585513;-0,0450030637831762;NA;NA;NA;-0,0564166436335575;-0,0726840732882893;0,00870340084922135;0,0268410072060751;0,113684951295332;-0,167531142185574;NA;NA;NA;-0,0106058040607182;NA;-0,0326004970289611;NA;-0,0143705375774638;NA;-0,0922548778835888;-0,092139574906706;-0,0174269752712626;-0,00188050779921663;0,112173564852735;-0,0526305293110878;-0,114099505605289;NA;-0,049007828132924;0,0240129816838227;NA;-0,0161388577252296;-0,0161388577252296;-0,0181361983404751;NA
"part_rev_n";0,104799604829351;0,0604315374668093;-0,0156877120190965;NA;NA;0,014607217584195;0,0154895299495407;-0,0039412117432279;0,256954493495712;0,095333299716285;-0,0176694508777753;-0,0164737342412255;-0,0202993230426053;0,0402120257596996;-0,0174605825570685;0,803810294015027;-0,0161945038525643;0,289307137103026;0,0303029057218253;1;-0,456428253783866;0,0200127453927694;-0,0266593147199089;-0,02646284305262;-0,0341218105770699;-0,027608581854325;-0,108103508990796;0,0318705035342209;-0,0560674177139929;-0,089155183365239;NA;NA;-0,0436106501907603;-0,0372193517435378;-0,039263520174926;-0,0354317705482575;-0,0365579833334647;-0,0278489619123218;-0,116602376853006;-0,0860997244718869;0,024819029223707;-0,078879574142568;-0,107333588585667;-0,0635295739283336;-0,026393658292589;-0,0625197267975637;0,0221012826839723;0,029557830447815;-0,0295578422329304;NA;NA;NA;-0,108103508990796;-0,11212837675906;-0,065801889012513;-0,0381776608506051;-0,0641216917343146;0,00446487361867627;NA;NA;NA;-0,0728650009103472;NA;0,0200127453927694;NA;-0,0152735499644476;NA;-0,0668105946559912;-0,0358086444029633;-0,0128093427004991;-0,0173440994380216;-0,0209499229492368;0,000747611971947405;0,067679254823276;NA;-0,0412526607832435;-0,0259481438129351;NA;-0,0118625381731024;-0,0118625381731024;-0,0133306426509056;NA
"part_rev_a";-0,0228579277024312;-0,0505472942095742;0,124909010723185;NA;NA;-0,181557192829158;-0,189214225694235;-0,173760352224221;-0,205783667570029;-0,280611618167501;0,0330824519334968;0,0308404886465162;0,0380137546669726;-0,65339356754871;-0,316625429679871;-0,338075893531696;0,029531604096715;-0,444643390750722;-0,83259693764889;-0,456428253783866;1;0,0268047593981034;0,0569429470531566;0,0454743946379132;0,0661008920284405;0,0211011651831559;0,105796308652721;0,064308577356087;0,141844241193819;0,0440418192673988;NA;NA;0,00246397475479401;0,0985024694671471;0,101905175089891;0,0931389097393683;0,0962668065775183;0,108180144209432;0,031138056819001;0,0399477171606074;0,0933077175432341;0,0193677597295669;0,0183381641425913;0,0565370309010529;0,110597026928689;0,0590422396314553;0,034060938975527;-0,030094058969549;0,0300940525041492;NA;NA;NA;0,105796308652721;0,125304072459474;0,0331366101944789;0,00339941802298157;-0,0688755313245708;0,121794481090763;NA;NA;NA;0,0167788844280768;NA;0,0268047593981034;NA;-0,0109542158874879;NA;0,113207639208936;0,10033376934087;0,0232888906486446;0,0135460332872213;-0,0784339078343961;0,0475455926601142;0,0503450412968539;NA;0,0670275834925225;-0,0319344161757475;NA;0,0215674887297682;0,0215674887297682;0,0242366752324457;NA
"montan_glo";-0,0596443884170243;-0,0663709752349467;0,108846042525153;NA;NA;-0,0263435055172305;-0,0236276062052322;0,0660896870037592;-0,0411681734581032;0,00411285304410837;0,0356061152391575;0,033821146799535;0,0394731112313339;-0,0319726634301447;-0,0413890056924437;0,0153779679431657;0,035509252331241;-0,0174411967074284;-0,0326004970289611;0,0200127453927694;0,0268047593981034;1;0,00978737561189623;0,00549234447059502;0,00993514259804197;-0,0109781949354834;-0,0305177378178231;0,184208481463926;0,143741919331454;-0,0502685982002823;NA;NA;-0,0241252147822958;0,0596811858428636;0,0898485896572302;0,0637086619101335;0,0864436057715725;0,0161128649187547;0,0191180131216309;-0,0353468030982718;0,133014167493595;-0,0399014557947079;0,0225070156709587;-0,0210877905826206;0,0215397163676823;-0,0201394108179178;0,0170149997115825;0,0219304785767893;-0,0219304786599579;NA;NA;NA;-0,0305177378178231;0,0290521636189532;0,00424212888892271;0,0140131224361273;-0,0488610267648976;0,0947527756737636;NA;NA;NA;-0,0301730945193182;NA;1;NA;-0,00832283461711692;NA;0,12141435152981;0,0167270631947427;-0,00877918068839062;0,0297740753277934;-0,0143585165359066;0,00579237637919785;0,123265690990872;NA;-0,0212954316407662;-0,0385517422410228;NA;-0,00813026620331886;-0,00813026620331886;-0,00913646572357736;NA
"cout_iriga";-0,113971746828591;-0,112108748171365;0,145306537552056;NA;NA;-0,00799784333345765;-0,00940500087250839;-0,00133899546187062;0,0357848609585717;0,00676930609531654;0,00999291897732019;0,00910058094980644;0,0119759122866696;-0,0268844814542099;0,011885952222431;-0,0144348345459626;0,00987955238197846;-0,0235489704153936;-0,0479228888593755;-0,0266593147199089;0,0569429470531566;0,00978737561189623;1;0,210722264860129;0,800003010241141;0,815089338662223;0,148866667533465;0,113897490017383;0,220908684718989;0,0431067811144897;NA;NA;-0,0329069668421812;0,16365679579835;0,143211771357833;0,164487740050251;0,144437783380032;0,0992161482220819;-0,0460820286407698;-0,0470833801718557;0,131285404718942;-0,0532563275465728;-0,0487882653588658;0,00177854206745303;0,103377106136348;0,00522795628691347;0,0542754849052168;0,105183297460412;-0,10518329487941;NA;NA;NA;0,148866667533465;0,118896639260108;0,0632657584583882;0,0228608228032149;-0,0381657585243024;0,0987659986019593;NA;NA;NA;-0,0518208832551063;NA;0,00978737561189623;NA;0,0274331341946884;NA;0,202612235943961;0,0861644182152318;-0,0105772780620166;-0,00559857820715392;-0,00878956802987574;0,0830991406732809;0,0626570067495132;NA;-0,0210037726603295;-0,00711185952639801;NA;-0,00341836806373313;-0,00724522779606116;-0,0081874296049227;NA
"cout_iri_1";-0,0927590634978437;-0,091380978708806;0,102744195998232;NA;NA;-0,00445014058637161;-0,00631233106161891;-0,001185573082051;0,0194846269441818;0,00287370637639503;0,0093843661189849;0,00736917323034071;0,0139467233547695;-0,0220169386071498;0,0419948856398704;-0,0138117720882839;0,00928371818955241;-0,0188946772941595;-0,0361944303654699;-0,02646284305262;0,0454743946379132;0,00549234447059502;0,210722264860129;1;0,755102105773993;0,621044775756113;0,00229301330864111;0,152033042716372;0,140265571412668;-0,0426311414723603;NA;NA;-0,0289444973015756;0,110153764539697;0,0905269368249014;0,110993880454119;0,0912478155226233;0,0588908484280146;-0,0371388885254895;-0,0225106738721723;0,0533131808856972;-0,0278263732874173;-0,0382186688419047;-0,0035202399292937;0,0603136768832636;-0,00535347256866415;-0,0285956208473956;-0,0176500519877631;0,0176500661460522;NA;NA;NA;0,00229301330864111;0,0668622680753155;0,0415418393213458;0,0444265621939905;-0,0403127846799367;0,123564708590791;NA;NA;NA;-0,0504459035204169;NA;0,00549234447059502;NA;0,0223549853603143;NA;0,159226421955798;0,0854613730801776;-0,00831501422524865;-0,00552644865991092;-0,0084677118051814;0,0407670634020027;0,0335086391443511;NA;-0,020710774949486;-0,00943653335937584;NA;-0,00351995702821852;-0,00561073503160172;-0,00675843955539021;NA
"cout_irrig";-0,133370468664779;-0,131275180312626;0,16051431132269;NA;NA;-0,00809528190797756;-0,0101819862611412;-0,00162569762589754;0,0359589336144667;0,00630376302652368;0,0124618299872309;0,01062648828626;0,0165920303572468;-0,0315440250185082;0,0337470356574383;-0,0181583167319629;0,0123240233627778;-0,0273906353580927;-0,0543556065824805;-0,0341218105770699;0,0661008920284405;0,00993514259804197;0,800003010241141;0,755102105773993;1;0,927836484074244;0,101247267900034;0,169701717881168;0,234247914929723;0,0027442214178646;NA;NA;-0,0398350849475158;0,177369040835169;0,151610739999857;0,17844197167121;0,152875444349793;0,102686827425106;-0,0537006909677208;-0,0453937907989743;0,12077115087652;-0,0527964371288849;-0,0561784180740618;-0,00096783666278408;0,106350742434797;0,000220372004621842;0,0188493859749637;0,0597096905918326;-0,0597096801707987;NA;NA;NA;0,101247267900034;0,120778551051887;0,0679276739611326;0,0426000212665034;-0,0503395817393646;0,142080304858663;NA;NA;NA;-0,0657170977354021;NA;0,00993514259804197;NA;0,0321194735417243;NA;0,233614850630083;0,110241868417847;-0,0121973955521703;-0,00714678944746522;-0,0110921609370194;0,0807537161505693;0,062588804975533;NA;-0,0267983371909142;-0,010561619400297;NA;-0,00445305586950853;-0,00830287504868067;-0,00963921363704009;NA
"cout_irr_1";-0,094389063225077;-0,0714477811454974;-0,0545464882065418;NA;NA;-0,0232306418666734;-0,0203557665569186;0,0492543907342467;-0,0425569588517085;-0,0142729606775103;-0,0100014582075469;-0,00957470372252897;-0,0109164910191882;-0,0323754785374503;-0,0399643125806432;-0,0343762900590945;-0,0102026284297138;0,0112222879195068;-0,0195172867343657;-0,027608581854325;0,0211011651831559;-0,0109781949354834;0,815089338662223;0,621044775756113;0,927836484074244;1;0,0739906281454544;0,0238021514085673;0,0799183620495851;0,029797054882917;NA;NA;0,0201483097779065;-0,0358883946756121;-0,0310574266617815;-0,0367844466379362;-0,0298223310840656;-0,0464396110667451;-0,00474804641442182;0,0186111849986094;-0,0220468344725984;0,0140266687478938;-0,00604743179478994;-0,0295499784164586;-0,046711108967476;-0,0268929329566739;0,0448064639012898;0,0955893451746756;-0,095589337885133;NA;NA;NA;0,0739906281454544;0,0574184329166508;-0,00130353813844379;-0,0242169674389225;0,114268868539708;-0,056518996856589;NA;NA;NA;0,0253477653751207;NA;-0,0109781949354834;NA;-0,0451011418391261;NA;0,141704533373864;-0,0213860487634951;-0,0119953883691979;-0,0144036642554211;-0,0162897201306713;-0,0193923022103575;-0,0521582277591796;NA;-0,0433510262957292;-0,046038578598736;NA;-0,00912378221479171;-0,00686469922289153;-0,0106516856161195;NA
"main_oeuvr";0,0241242550646657;0,0443513641578561;0,220711412869142;NA;NA;0,103827754157777;0,0848819073583227;-0,0481914710276527;-0,141446867915859;-0,00574455309079966;0,00812699126268868;0,00691551915446467;0,0108538833201701;-0,0171502250248187;0,276615522382723;-0,103785699100157;0,00790174720574961;-0,065536318396277;-0,0564166436335575;-0,108103508990796;0,105796308652721;-0,0305177378178231;0,148866667533465;0,00229301330864111;0,101247267900034;0,0739906281454544;1;-0,313177547350407;0,501922130921872;0,740330013262038;NA;NA;0,091036127136247;0,090560679863393;0,0830492005485726;0,0982673927270427;0,0796380339638787;0,242068531529146;-0,0424088203852718;0,081855243072923;0,0607896475452015;0,0740474584147112;-0,0304889032017191;0,146966803664251;0,24118117346043;0,14308402337986;-0,0755415362106449;-0,115001963159706;0,115001962450728;NA;NA;NA;1;0,396864230276679;0,411198399219769;0,138589791410636;0,151441945528987;0,133537607630171;NA;NA;NA;0,0679954590590529;NA;-0,0305177378178231;NA;0,124842586501063;NA;0,076833933671083;0,233871486000139;-0,000548623019341994;-0,0400042044330406;0,0877642129904503;0,00746650800886086;0,0280011270918945;NA;-0,0550035266842428;-0,0163828566657408;NA;0,00217267468432243;-0,0326770272522093;-0,0367211272020025;NA
"main_oeu_1";-0,00321221392239413;-0,067141195977603;0,426712593882239;NA;NA;0,0247322170883414;0,0134975046627021;0,00948564504616787;0,194216248372215;0,0879474436660809;0,0746831558523282;0,0682189912124885;0,0890334700002575;-0,0243792556481952;-0,0235690645150058;0,0910106580930009;0,0748765806967581;0,0311553663087866;-0,103847605166903;0,0318705035342209;0,064308577356087;0,184208481463926;0,113897490017383;0,152033042716372;0,169701717881168;0,0238021514085673;-0,313177547350407;1;0,664212281977406;-0,543556822321053;NA;NA;0,234144351596588;0,470422135854728;0,48139903834723;0,474912768880878;0,480212336106057;0,215023359011776;0,0770732283005678;0,0437783002901328;0,309702294130173;0,0255511782601503;0,0844649931487628;0,0559396078755455;0,225112064057309;0,055905033417268;-0,00597082230048218;-0,0436655009530631;0,0436655073239975;NA;NA;NA;-0,313177547350407;0,102046579131777;0,0716913469555543;0,174397015469668;-0,0544145521182366;0,388240773837213;NA;NA;NA;0,0704378833307709;NA;0,184208481463926;NA;0,0719827717010277;NA;0,252042840120285;0,217133216925398;0,0144373788713977;0,073291023472477;0,00426908216204724;0,299211413661429;0,221464583350632;NA;0,0453711202795877;0,073710930197264;NA;0,0736114216015787;-0,0167503540991348;-0,0188233733382624;NA
"mo_tot";0,0160637508413512;-0,0262365230750272;0,562349924997912;NA;NA;0,10425143777976;0,0791066163672004;-0,0292946697024752;0,0655393465068838;0,0755743636419223;0,0744130822933868;0,0675723910083853;0,0896287552845586;-0,0357025076526818;0,196270560518132;0,00119186400858677;0,0744119406433765;-0,0232123113499657;-0,138984731453522;-0,0560674177139929;0,141844241193819;0,143741919331454;0,220908684718989;0,140265571412668;0,234247914929723;0,0799183620495851;0,501922130921872;0,664212281977406;1;0,0877124137925917;NA;NA;0,284899969573022;0,499710358505857;0,50379472655401;0,509866374050044;0,500028893690929;0,386369829453623;0,0368109530320815;0,10430175120969;0,329904393383782;0,0815559820487197;0,052925496465963;0,166629396394134;0,394859412417866;0,163541611073698;-0,0648996675498757;-0,130290180053621;0,130290185297739;NA;NA;NA;0,501922130921872;0,405324904801699;0,388962584503668;0,267917899914085;0,0696494178136944;0,458694469428856;NA;NA;NA;0,117671750930213;NA;0,143741919331454;NA;0,163825454961777;NA;0,290021476482988;0,381839100153308;0,0127166714305087;0,0352591687234921;0,0729708221955049;0,278377206997752;0,22373469504147;NA;-0,00197483858719941;0,0542349318733177;NA;0,0687501350720856;-0,040976448664855;-0,0460476827373192;NA
"part_mo_fa";0,049825474551805;0,115229041429644;-0,0619259306158102;NA;NA;0,0328575664850931;0,0259905494753299;-0,0596263935115792;-0,201080617569141;-0,0820151486687402;-0,0190697296893197;-0,0178077054125579;-0,0218427574126542;-0,00129842003271213;0,174313425176996;-0,100970858540132;-0,0193688646878519;-0,108164800486229;0,029356416681232;-0,089155183365239;0,0440418192673988;-0,0502685982002823;0,0431067811144897;-0,0426311414723603;0,0027442214178646;0,029797054882917;0,740330013262038;-0,543556822321053;0,0877124137925917;1;NA;NA;0,0626596250887208;-0,0668601292265777;-0,0596189802355264;-0,0661967328327705;-0,0549759091940852;0,0458945643161437;0,0225316620679499;0,106684761352321;-0,106247058354155;0,124833734415044;0,026789238700052;0,103064320943779;0,0407166319252937;0,0979117156485776;-0,0913276421208743;-0,115810372377887;0,115810364574073;NA;NA;NA;0,740330013262038;0,169272045141608;0,178505353252967;-0,0342006385156448;0,233507988972857;-0,143421666981379;NA;NA;NA;0,0772057892323675;NA;-0,0502685982002823;NA;-0,0417193045150415;NA;-0,0570271595429324;0,038275526799756;-0,00505655770744613;-0,0502135454737239;0,0309505278254196;-0,0382313219043431;-0,0993266251825333;NA;-0,0368685603824255;-0,0600630903459361;NA;-0,0171192895646201;-0,0402156233582566;-0,0451926978989963;NA
"rendement_";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"rendemen_1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"mo_tot_ha";0,202910726653706;0,229248427378535;-0,183806179992349;NA;NA;-0,0329143020773634;-0,0281976422096561;0,0641940929189903;-0,071038707223258;-0,0272135117982831;-0,0209450001947855;-0,0189793603952748;-0,0253199400463401;-0,0445092848478483;-0,000500630811391511;-0,0538676167641553;-0,0212446755470495;0,0188362395252572;0,00594975093018871;-0,0436106501907603;0,00246397475479401;-0,0241252147822958;-0,0329069668421812;-0,0289444973015756;-0,0398350849475158;0,0201483097779065;0,091036127136247;0,234144351596588;0,284899969573022;0,0626596250887208;NA;NA;1;-0,109538210189758;-0,103648161604029;-0,110600809985037;-0,099486608175901;-0,109630942881812;0,371986898325141;0,364544069050156;-0,131347321559019;0,427423233727858;0,427859524582973;0,0529703230326812;-0,113645104454657;0,0513976491443926;-0,029961290557444;-0,0912550841354594;0,0912550870907901;NA;NA;NA;0,091036127136247;0,0160138893874992;0,046105649071509;0,0220380972374564;0,574069501045739;-0,210474780956521;NA;NA;NA;0,834335367967821;NA;-0,0241252147822958;NA;-0,0773517995745321;NA;-0,0697775169862286;-0,117741979308783;-0,00447250090026814;-0,0174001834612771;-0,0204288197567406;-0,0429254152301643;-0,112818072505865;NA;-0,0541155918111921;-0,0737090110844654;NA;-0,0114273915134112;-0,0114809964575803;-0,0143348666199865;NA
"quantite_n";-0,093346954032416;-0,115751562223439;0,611405469670133;NA;NA;0,0287572730250526;0,018660038707751;-0,0272750530938615;0,254391814609323;0,122336268140816;0,341652452371615;0,335034395558598;0,354652459135016;-0,0209860287700427;0,122719495179028;0,0848146256423768;0,34190295945592;-0,0190883632948634;-0,0958916357787319;-0,0372193517435378;0,0985024694671471;0,0596811858428636;0,16365679579835;0,110153764539697;0,177369040835169;-0,0358883946756121;0,090560679863393;0,470422135854728;0,499710358505857;-0,0668601292265777;NA;NA;-0,109538210189758;1;0,623571369807366;0,993814546818121;0,617019526841237;0,484993683066245;0,250695357445713;0,0171398895163921;0,429214102532509;-0,0151665082597067;0,215461335901527;0,202563918273722;0,496292568372531;0,203893062334482;0,00133522556892557;-0,137337927242146;0,137337927987339;NA;NA;NA;0,090560679863393;0,180877362642565;0,193790696145871;0,182637168402131;-0,291719835228619;0,522881196612464;NA;NA;NA;-0,114932809486964;NA;0,0596811858428636;NA;0,193453945757026;NA;0,247158471563861;0,441211822056627;-0,01406008655601;0,0700719765307363;0,0145558814594934;0,312180223777441;0,282618800365814;NA;0,0139656080220862;0,119623423730411;NA;-0,0270295954088522;-0,023596075252735;0,00503219749366739;NA
"quantite_u";-0,0430611644214142;-0,0599360438224501;0,599211528892359;NA;NA;0,0519027120624714;0,0414825360298104;-0,0349280552970823;0,133758011327;0,0838363290018825;0,296229578942757;0,288796190389565;0,311389508489597;0,000134267936345939;0,0624681967312231;0,0459511606806683;0,296438114104655;-0,0236550874323816;-0,0971929061140788;-0,039263520174926;0,101905175089891;0,0898485896572302;0,143211771357833;0,0905269368249014;0,151610739999857;-0,0310574266617815;0,0830492005485726;0,48139903834723;0,50379472655401;-0,0596189802355264;NA;NA;-0,103648161604029;0,623571369807366;1;0,633660779116383;0,996623502161684;0,365080880731211;0,00384416989085476;0,271145862646893;0,42162269047579;0,206176512141334;-0,00769555274615546;0,1307742523557;0,377777346971996;0,13062712685089;-0,0150050219502574;-0,11265460572883;0,112654599883635;NA;NA;NA;0,0830492005485726;0,229544938572965;0,265242418980608;0,262580675742449;-0,269781980979036;0,494588644817207;NA;NA;NA;-0,108827336434608;NA;0,0898485896572302;NA;0,208056845716708;NA;0,348653177139824;0,367002135924952;-0,0229577531018384;-0,00754315006859563;0,00126998938238486;0,425297185791926;0,22358635323564;NA;0,00649258703683261;-0,0212075942483069;NA;-0,0257541295647864;-0,0200273717596452;-0,000549542830198693;NA
"cout_npk_t";-0,101731167742877;-0,12620025875467;0,608612558771368;NA;NA;0,0390076523038921;0,0296889104084592;-0,0280179844070685;0,257819515047389;0,133025005944628;0,354662737512445;0,347728991913616;0,368303829936561;-0,0130810624800545;0,133968482478404;0,0884516430008593;0,354968486789418;-0,0131886429322604;-0,0927062148135038;-0,0354317705482575;0,0931389097393683;0,0637086619101335;0,164487740050251;0,110993880454119;0,17844197167121;-0,0367844466379362;0,0982673927270427;0,474912768880878;0,509866374050044;-0,0661967328327705;NA;NA;-0,110600809985037;0,993814546818121;0,633660779116383;1;0,628035601480939;0,500951389434936;0,251604445256427;0,0203224788239056;0,403956006255647;-0,0106494258235883;0,226252598818427;0,215121326192778;0,510946909017706;0,215618809304263;-0,0130101290173066;-0,163890131381239;0,163890132041957;NA;NA;NA;0,0982673927270427;0,186355324240882;0,203580140724735;0,190898041433749;-0,290844043971001;0,530495814498005;NA;NA;NA;-0,11968416461634;NA;0,0637086619101335;NA;0,205792354974856;NA;0,25022602353404;0,44378072410353;-0,0127218949261619;0,0736478599631051;0,0454959049309687;0,318445052977976;0,272672138305434;NA;0,0199065384353821;0,0968051046347442;NA;-0,0276740664330554;-0,024102097913764;0,00590567309585529;NA
"cout_uree_";-0,0365336768470315;-0,0561141060857548;0,585678769622816;NA;NA;0,0518016564718812;0,0416109317850442;-0,0341607848387247;0,127753641311632;0,0810145947444256;0,281771846682288;0,274242601675736;0,297243883031732;0,00660120252106768;0,0616316737908155;0,045101506184936;0,281999803597261;-0,023100922869378;-0,0916945283676287;-0,0365579833334647;0,0962668065775183;0,0864436057715725;0,144437783380032;0,0912478155226233;0,152875444349793;-0,0298223310840656;0,0796380339638787;0,480212336106057;0,500028893690929;-0,0549759091940852;NA;NA;-0,099486608175901;0,617019526841237;0,996623502161684;0,628035601480939;1;0,350321252737993;0,00819040495884314;0,268196805289085;0,407737149422364;0,212585011608113;-0,00120758674841982;0,124943840473695;0,362638837971073;0,12439514404793;-0,0207782574820195;-0,117779004041251;0,117778996702639;NA;NA;NA;0,0796380339638787;0,217733261050734;0,258711885762337;0,256536746960095;-0,257800952024311;0,477659047096387;NA;NA;NA;-0,104932679144349;NA;0,0864436057715725;NA;0,199371817383331;NA;0,342934373600397;0,343311600233575;-0,0225484056840241;-0,0078067033746821;0,0167213975100312;0,440307685491017;0,21010328237182;NA;-0,00170448757394591;-0,0192729013240852;NA;-0,0252137256256837;-0,0196925634547326;0,00232316077154758;NA
